timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1715774206630,1805,HTTP Request 90,200,,Thread Group 1-90,text,true,,311,320,1000,1000,http://localhost:8080/customer/add,1804,0,71
1715774206636,1799,HTTP Request 88,200,,Thread Group 1-88,text,true,,311,320,1000,1000,http://localhost:8080/customer/add,1794,0,65
1715774206868,1567,HTTP Request 407,200,,Thread Group 1-408,text,true,,315,324,1000,1000,http://localhost:8080/customer/add,1567,0,1
1715774206630,1807,HTTP Request 170,200,,Thread Group 1-169,text,true,,315,324,1000,1000,http://localhost:8080/customer/add,1804,0,72
1715774206636,1804,HTTP Request 48,200,,Thread Group 1-47,text,true,,311,320,1000,1000,http://localhost:8080/customer/add,1803,0,69
1715774206636,1805,HTTP Request 55,200,,Thread Group 1-55,text,true,,311,320,1000,1000,http://localhost:8080/customer/add,1804,0,64
1715774208411,31,HTTP Request 1132,200,,Thread Group 1-201,text,true,,319,328,1000,1000,http://localhost:8080/customer/add,30,0,0
1715774206636,1823,HTTP Request 127,200,,Thread Group 1-126,text,true,,315,324,1000,1000,http://localhost:8080/customer/add,1806,0,67
1715774206875,1584,HTTP Request 416,200,,Thread Group 1-416,text,true,,315,324,1000,1000,http://localhost:8080/customer/add,1584,0,1
1715774206880,1579,HTTP Request 420,200,,Thread Group 1-420,text,true,,315,324,1000,1000,http://localhost:8080/customer/add,1579,0,1
1715774206672,1787,HTTP Request 212,200,,Thread Group 1-213,text,true,,315,324,1000,1000,http://localhost:8080/customer/add,1787,0,29
1715774206689,1770,HTTP Request 228,200,,Thread Group 1-228,text,true,,315,324,1000,1000,http://localhost:8080/customer/add,1770,0,14
1715774206925,1536,HTTP Request 465,200,,Thread Group 1-466,text,true,,315,324,1000,1000,http://localhost:8080/customer/add,1534,0,1
1715774207242,1219,HTTP Request 783,200,,Thread Group 1-783,text,true,,315,324,1000,1000,http://localhost:8080/customer/add,1219,0,1
1715774206634,1829,HTTP Request 115,200,,Thread Group 1-115,text,true,,315,324,1000,1000,http://localhost:8080/customer/add,1828,0,67
1715774206857,1608,HTTP Request 394,200,,Thread Group 1-393,text,true,,315,324,1000,1000,http://localhost:8080/customer/add,1607,0,1
1715774206673,1793,HTTP Request 214,200,,Thread Group 1-214,text,true,,315,324,1000,1000,http://localhost:8080/customer/add,1791,0,30
1715774206869,1597,HTTP Request 408,200,,Thread Group 1-406,text,true,,315,324,1000,1000,http://localhost:8080/customer/add,1595,0,1
1715774206648,1822,HTTP Request 187,200,,Thread Group 1-187,text,true,,315,324,1000,1000,http://localhost:8080/customer/add,1821,0,56
1715774206636,1834,HTTP Request 44,200,,Thread Group 1-45,text,true,,311,320,1000,1000,http://localhost:8080/customer/add,1833,0,66
1715774206631,1840,HTTP Request 14,200,,Thread Group 1-14,text,true,,311,320,1000,1000,http://localhost:8080/customer/add,1838,0,69
1715774206883,1593,HTTP Request 422,200,,Thread Group 1-423,text,true,,315,324,1000,1000,http://localhost:8080/customer/add,1592,0,1
1715774206635,1841,HTTP Request 98,200,,Thread Group 1-97,text,true,,311,320,1000,1000,http://localhost:8080/customer/add,1841,0,66
1715774206634,1843,HTTP Request 18,200,,Thread Group 1-18,text,true,,311,320,1000,1000,http://localhost:8080/customer/add,1841,0,68
1715774206636,1842,HTTP Request 145,200,,Thread Group 1-146,text,true,,315,324,1000,1000,http://localhost:8080/customer/add,1841,0,69
1715774206635,1848,HTTP Request 175,200,,Thread Group 1-174,text,true,,315,324,1000,1000,http://localhost:8080/customer/add,1848,0,65
1715774208435,48,HTTP Request 1143,200,,Thread Group 1-88,text,true,,319,328,1000,1000,http://localhost:8080/customer/add,48,0,0
1715774206850,1637,HTTP Request 390,200,,Thread Group 1-390,text,true,,315,324,1000,1000,http://localhost:8080/customer/add,1636,0,1
1715774206842,1648,HTTP Request 383,200,,Thread Group 1-383,text,true,,315,324,1000,1000,http://localhost:8080/customer/add,1648,0,1
1715774206636,1855,HTTP Request 166,200,,Thread Group 1-166,text,true,,315,324,1000,1000,http://localhost:8080/customer/add,1855,0,70
1715774206873,1621,HTTP Request 410,200,,Thread Group 1-410,text,true,,315,324,1000,1000,http://localhost:8080/customer/add,1621,0,2
1715774206634,1862,HTTP Request 73,200,,Thread Group 1-74,text,true,,311,320,1000,1000,http://localhost:8080/customer/add,1862,0,68
1715774206632,1865,HTTP Request 56,200,,Thread Group 1-57,text,true,,311,320,1000,1000,http://localhost:8080/customer/add,1863,0,68
1715774206695,1805,HTTP Request 233,200,,Thread Group 1-234,text,true,,315,324,1000,1000,http://localhost:8080/customer/add,1801,0,7
1715774206947,1553,HTTP Request 487,200,,Thread Group 1-487,text,true,,315,324,1000,1000,http://localhost:8080/customer/add,1553,0,1
1715774206633,1869,HTTP Request 68,200,,Thread Group 1-68,text,true,,311,320,1000,1000,http://localhost:8080/customer/add,1864,0,71
1715774207034,1469,HTTP Request 573,200,,Thread Group 1-574,text,true,,315,324,1000,1000,http://localhost:8080/customer/add,1468,0,5
1715774207235,1275,HTTP Request 776,200,,Thread Group 1-775,text,true,,315,324,1000,1000,http://localhost:8080/customer/add,1275,0,1
1715774206851,1659,HTTP Request 392,200,,Thread Group 1-391,text,true,,315,324,1000,1000,http://localhost:8080/customer/add,1659,0,1
1715774206715,1797,HTTP Request 252,200,,Thread Group 1-249,text,true,,315,324,1000,1000,http://localhost:8080/customer/add,1796,0,2
1715774206631,1881,HTTP Request 51,200,,Thread Group 1-51,text,true,,311,320,1000,1000,http://localhost:8080/customer/add,1881,0,71
1715774206888,1625,HTTP Request 428,200,,Thread Group 1-428,text,true,,315,324,1000,1000,http://localhost:8080/customer/add,1624,0,1
1715774206874,1643,HTTP Request 411,200,,Thread Group 1-411,text,true,,315,324,1000,1000,http://localhost:8080/customer/add,1638,0,1
1715774206631,1887,HTTP Request 40,200,,Thread Group 1-40,text,true,,311,320,1000,1000,http://localhost:8080/customer/add,1887,0,70
1715774206632,1890,HTTP Request 10,200,,Thread Group 1-8,text,true,,311,320,1000,1000,http://localhost:8080/customer/add,1890,0,71
1715774206636,1886,HTTP Request 95,200,,Thread Group 1-95,text,true,,311,320,1000,1000,http://localhost:8080/customer/add,1886,0,69
1715774206630,1894,HTTP Request 8,200,,Thread Group 1-9,text,true,,307,316,1000,1000,http://localhost:8080/customer/add,1891,0,72
1715774206639,1886,HTTP Request 180,200,,Thread Group 1-179,text,true,,315,324,1000,1000,http://localhost:8080/customer/add,1884,0,66
1715774206938,1587,HTTP Request 478,200,,Thread Group 1-478,text,true,,315,324,1000,1000,http://localhost:8080/customer/add,1587,0,1
1715774206849,1682,HTTP Request 389,200,,Thread Group 1-389,text,true,,315,324,1000,1000,http://localhost:8080/customer/add,1682,0,0
1715774206677,1854,HTTP Request 216,200,,Thread Group 1-216,text,true,,315,324,1000,1000,http://localhost:8080/customer/add,1854,0,28
1715774206665,1866,HTTP Request 204,200,,Thread Group 1-202,text,true,,315,324,1000,1000,http://localhost:8080/customer/add,1866,0,40
1715774206892,1641,HTTP Request 432,200,,Thread Group 1-432,text,true,,315,324,1000,1000,http://localhost:8080/customer/add,1641,0,1
1715774206894,1640,HTTP Request 433,200,,Thread Group 1-433,text,true,,315,324,1000,1000,http://localhost:8080/customer/add,1640,0,1
1715774206636,1903,HTTP Request 86,200,,Thread Group 1-85,text,true,,311,320,1000,1000,http://localhost:8080/customer/add,1901,0,65
1715774206650,1889,HTTP Request 189,200,,Thread Group 1-189,text,true,,315,324,1000,1000,http://localhost:8080/customer/add,1888,0,54
1715774206867,1672,HTTP Request 405,200,,Thread Group 1-405,text,true,,315,324,1000,1000,http://localhost:8080/customer/add,1671,0,1
1715774206948,1594,HTTP Request 489,200,,Thread Group 1-488,text,true,,315,324,1000,1000,http://localhost:8080/customer/add,1594,0,1
1715774206630,1913,HTTP Request 15,200,,Thread Group 1-15,text,true,,311,320,1000,1000,http://localhost:8080/customer/add,1913,0,73
1715774206943,1601,HTTP Request 483,200,,Thread Group 1-483,text,true,,315,324,1000,1000,http://localhost:8080/customer/add,1600,0,2
1715774206930,1619,HTTP Request 470,200,,Thread Group 1-470,text,true,,315,324,1000,1000,http://localhost:8080/customer/add,1618,0,1
1715774206631,1918,HTTP Request 144,200,,Thread Group 1-144,text,true,,315,324,1000,1000,http://localhost:8080/customer/add,1917,0,71
1715774206859,1694,HTTP Request 398,200,,Thread Group 1-397,text,true,,315,324,1000,1000,http://localhost:8080/customer/add,1693,0,1
